article_id	image_file_path	is_rgb	max_ratio	num_high_ratios	proportion_high_ratio_pixels	mean_delta	euclidean_distance_metric
32472	Images/32472/elife-32472-fig2-v2.jpg	1	6.40597700246327	4	0.00519948519948519	0.04934366069156795	28.381264911834187
43920	Images/43920/elife-43920-fig5-v2.jpg	1	9.431927122780564	6	0.01122994652406417	0.04365918967386802	24.45915847438824
28197	Images/28197/elife-28197-fig4-v1.jpg	1	35.34429271405813	14	0.00229306487695749	0.1281192221688474	11
08007	Images/08007/elife-08007-fig4-v2.jpg	1	52.94417683566368	86	0.1302755905511811	0.04847078198795229	17.23366351785866
21455	Images/21455/elife-21455-fig1-v2.jpg	1	28.402128427053036	17	0.00499089253187613	0.02977760952831997	15.42237622546002
28118	Images/28118/elife-28118-fig6-v1.jpg	0	NA	NA	NA	NA	NA
31873	Images/31873/elife-31873-fig11-v4.jpg	1	23.94347422977604	104	0.13093825373854318	0.0501916353911612	33.421549934136806
02370	Images/02370/elife-02370-fig4-v1.jpg	1	15.150050910381635	14	0.0132542194092827	0.02242588810516933	40.44314337385447
28951	Images/28951/elife-28951-fig4-v2.jpg	1	16.322150534467905	24	0.01729083665338645	0.02284675432583064	25.495097567963924
62236	Images/62236/elife-62236-fig1-v1.jpg	1	6.6252921904618995	6	0.00365721997300944	0.0705006114101001	18.867962264113206
29303	Images/29303/elife-29303-fig5-v3.jpg	1	42.74224236033274	30	0.06028571428571428	0.01309224712045923	10.63014581273465
21475	Images/21475/elife-21475-fig8-v2.jpg	1	107.87985826113068	253	0.05910144927536232	0.03153014809324118	6.117038066139075
27402	Images/27402/elife-27402-fig2-v2.jpg	1	28.59265326388173	30	0.04753030303030303	0.00859144734550106	7
09561	Images/09561/elife-09561-fig2-v1.jpg	1	77.42041541822472	38	0.04076923076923076	0.03532289244983581	5.830951894845301
10036	Images/10036/elife-10036-fig8-v2.jpg	1	59.272156571432426	63	0.0173100983020554	0.03550455953754376	7.280109889280518
31476	Images/31476/elife-31476-fig5-v2.jpg	1	30.747775878087538	67	0.0262575210589651	0.0915447666404916	15.033296378372908
10110	Images/10110/elife-10110-fig2-v2.jpg	1	73.13531249174729	23	5.637254901960784e-4	0.00508260402244235	142.5938287584705
50316	Images/50316/elife-50316-fig7-v2.jpg	1	38.11555633294686	39	0.00845559845559845	0.02805500883810271	7.0710678118654755
56096	Images/56096/elife-56096-fig3-v3.jpg	1	43.20668160684772	51	0.1409282700421941	0.0411302359476369	5.0990195135927845
24573	Images/24573/elife-24573-fig7-v2.jpg	1	42.94583928941535	31	0.02054744525547445	0.06316874440647198	16.492422502470642
02109	Images/02109/elife-02109-fig1-v1.jpg	1	16.19575333584789	26	0.02756326825741142	0.03432624415031512	12.649110640673518
02663	Images/02663/elife-02663-fig5-v1.jpg	1	17.58399817624197	15	0.00549313358302122	0.03213135348799657	5
36158	Images/36158/elife-36158-fig2-v2.jpg	1	32.804230346555215	29	0.02203363914373088	0.01238168662481692	12.041594578792296
24665	Images/24665/elife-24665-fig2-v4.jpg	0	NA	NA	NA	NA	NA
41873	Images/41873/elife-41873-fig6-v2.jpg	1	235.64663703525025	1337	0.05633680555555556	0.15651909396918587	2.23606797749979
03971	Images/03971/elife-03971-fig3-v2.jpg	1	50.46527694450403	57	0.00662508662508662	0.02253730800709227	13.892443989449804
22644	Images/22644/elife-22644-fig3-v1.jpg	1	46.87797916484991	52	0.04578842315369261	0.05148079882746365	12.041594578792296
60005	Images/60005/elife-60005-fig2-v1.jpg	1	109.70588024769924	88	0.07136700336700337	0.04880854000034873	10.737985014242977
35176	Images/35176/elife-35176-fig6-v2.jpg	1	46.28585419483465	114	0.02980746089049338	0.03761589410660559	4.47213595499958
04132	Images/04132/elife-04132-fig2-v3.jpg	1	93.69344243458876	320	0.1580907668231612	0.04330841009114277	9.862080768994575
32288	Images/32288/elife-32288-fig1-v1.jpg	1	21.783723041425265	84	0.03075907590759076	0.04045885707132893	17
50705	Images/50705/elife-50705-fig1-v2.jpg	1	17.383586440760787	37	0.01010463378176382	0.05758352816880375	4.928650381067042
27652	Images/27652/elife-27652-fig5-v3.jpg	1	42.96761026759764	80	0.0476084262701363	0.12363071834886762	9.055385138137416
01462	Images/01462/elife-01462-fig5-v1.jpg	1	8.520069636473929	2	3.5e-4	0.05402107853158046	24.041630560342615
15910	Images/15910/elife-15910-fig3-v3.jpg	1	14.025117892903232	4	0.00238276299112801	0.05020483395853355	17.50735135169495
03604	Images/03604/elife-03604-fig6-v2.jpg	1	20.25709974478208	69	0.04348066298342541	0.07800779790560566	17.204650534085253
13073	Images/13073/elife-13073-fig2-v1.jpg	1	162.83147309020902	168	0.13560644614079728	0.10582074159080264	15.132168761236873
20470	Images/20470/elife-20470-fig4-v1.jpg	1	43.311818298223656	89	0.01043010752688172	0.02528870425172454	1
43333	Images/43333/elife-43333-fig6-v1.jpg	1	14.891217335612504	1	6.261261261261261e-4	0.15707302656019173	30.886890422961
16351	Images/16351/elife-16351-fig3-v2.jpg	1	106.07637322197782	194	0.1911271560369033	0.11269221728362226	48.015622175401546
49050	Images/49050/elife-49050-fig5-v2.jpg	1	57.18565181239536	132	0.1269398907103825	0.06226884806600044	35.11409973215888
07836	Images/07836/elife-07836-fig7-v3.jpg	1	13.21552314518052	21	0.03514444444444444	0.0629697135478409	22.416442414621063
23496	Images/23496/elife-23496-fig7-v2.jpg	1	80.32875800839845	67	0.04174008810572687	0.02701399263901198	12.529964086141668
57502	Images/57502/elife-57502-fig5-v2.jpg	1	61.86253774998145	204	0.02991698595146871	0.03966222326755474	14
07918	Images/07918/elife-07918-fig6-v1.jpg	1	41.15440896454159	95	0.10855875831485588	0.04959859988470254	40.92658151487696
26801	Images/26801/elife-26801-fig1-v2.jpg	1	7.995794687692838	1	1.7060367454068242e-4	0.05846278136680617	11.14054250039007
38856	Images/38856/elife-38856-fig7-v1.jpg	1	98.28307472707084	266	0.07336448598130842	0.10317073842894488	12.649110640673518
24176	Images/24176/elife-24176-fig10-v1.jpg	1	10.069488444074755	10	0.00804318488529014	0.01811487288431829	1
22509	Images/22509/elife-22509-fig1-v2.jpg	1	63.56593464174341	267	0.09804819277108434	0.13938945958813842	7
46269	Images/46269/elife-46269-fig1-v3.jpg	1	105.07754370166144	73	0.04337956541840037	0.10543125864821276	18.439088914585778
44527	Images/44527/elife-44527-fig6-v2.jpg	0	NA	NA	NA	NA	NA
16059	Images/16059/elife-16059-fig7-v2.jpg	1	27.31950348506392	136	0.06466666666666666	0.02494342669610671	20.383370629999888
01998	Images/01998/elife-01998-fig3-v1.jpg	1	78.61985416312307	34	0.04842044134727062	0.05363481549511781	22.47220505424423
58901	Images/58901/elife-58901-fig2-v1.jpg	1	125.6216300856734	119	0.10127358490566038	0.05607920556506047	15
08905	Images/08905/elife-08905-fig6-v2.jpg	1	31.957316815855656	30	0.00525294525294525	0.01776877566230419	11.31370849898476
54875	Images/54875/elife-54875-fig1-v1.jpg	1	39.33327669113777	73	0.08553601340033501	0.09385623443049736	26.83281572999748
23759	Images/23759/elife-23759-fig1-v2.jpg	1	58.59585653593395	111	0.03869718309859155	0.034408776600022	8.517834423809099
25139	Images/25139/elife-25139-fig4-v2.jpg	0	NA	NA	NA	NA	NA
42463	Images/42463/elife-42463-fig1-v1.jpg	1	19.67753965050766	51	0.05039825422804146	0.08066294865050756	17
45310	Images/45310/elife-45310-fig8-v2.jpg	1	22.130592353847593	33	0.01534013605442176	0.04465388732641095	14.422205101855956
54868	Images/54868/elife-54868-fig7-v2.jpg	1	22.448424181439876	28	0.04270967741935484	0.00775178410616579	6.082762530298219
20542	Images/20542/elife-20542-fig8-v2.jpg	1	22.50132456091566	107	0.17672566371681417	0.04175342049996728	23.377317440648376
11813	Images/11813/elife-11813-fig5-v1.jpg	1	46.82191666450565	114	0.300084388185654	0.12248253922696108	11.40175425099138
59809	Images/59809/elife-59809-fig4-v1.jpg	1	92.19736438217237	217	0.06329824561403509	0.05681915113406756	2
28974	Images/28974/elife-28974-fig3-v3.jpg	1	23.972862955854332	28	0.01859878154917319	0.03442762599692679	2
09376	Images/09376/elife-09376-fig2-v1.jpg	1	35.14674153660219	88	0.00909604519774011	0.05917011742297568	10.051926163545422
04585	Images/04585/elife-04585-fig3-v3.jpg	1	18.722022671379943	26	0.00958105646630236	0.03631893295543668	7
45248	Images/45248/elife-45248-fig5-v2.jpg	1	54.02513207371303	91	0.07906976744186046	0.09080484712047328	7.905124837953327
51781	Images/51781/elife-51781-fig3-v2.jpg	1	34.96737283009752	49	0.07173297966401415	0.06965530034458126	17
50807	Images/50807/elife-50807-fig7-v2.jpg	1	49.028826792005745	205	0.1337328094302554	0.2015223122021696	7.280109889280518
51453	Images/51453/elife-51453-fig4-v2.jpg	1	20.950794836291468	46	0.01880392156862745	0.02218660905241902	13.81856967817682
48469	Images/48469/elife-48469-fig5-v2.jpg	1	11.012803796872326	24	0.00585680751173708	0.02406999243699553	25
42988	Images/42988/elife-42988-fig7-v2.jpg	1	31.396602874019557	43	0.02634920634920634	0.02282319631918399	10.516648189186457
52423	Images/52423/elife-52423-fig6-v2.jpg	1	48.40383882424219	115	0.06992937853107345	0.07723284320341593	5
27669	Images/27669/elife-27669-fig8-v2.jpg	1	5.140309493342984	1	5.781057810578105e-4	0.22858442032787343	43.86910540091128
20178	Images/20178/elife-20178-fig1-v3.jpg	1	14.450502771994811	13	0.00835249042145593	0.03810827851236688	11
50576	Images/50576/elife-50576-fig8-v2.jpg	1	69.72624796195507	290	0.5938620071684588	0.2052141707135558	12.649110640673518
04378	Images/04378/elife-04378-fig5-v2.jpg	1	103.74927863544096	257	0.05205627705627706	0.08529667620977464	35
27711	Images/27711/elife-27711-fig4-v1.jpg	1	43.663301566654255	213	0.05480769230769231	0.06927508002920765	5.830951894845301
62161	Images/62161/elife-62161-fig4-v2.jpg	1	20.936098082641188	16	0.0227281460134486	0.0784589488851276	30.339652276167108
16415	Images/16415/elife-16415-fig1-v1.jpg	1	32.75415579417437	131	0.33591908531222514	0.06584515798142643	18.439088914585778
50231	Images/50231/elife-50231-fig8-v2.jpg	1	30.83788362210902	63	0.06751091703056769	0.06591416556185616	16.401219466856727
60917	Images/60917/elife-60917-fig2-v2.jpg	1	85.92081893095227	42	0.03366265060240964	0.08330320883536116	22
43231	Images/43231/elife-43231-fig4-v2.jpg	1	56.57246550547913	114	0.08468100358422939	0.07404287150693274	12.5
31724	Images/31724/elife-31724-fig5-v2.jpg	1	24.93280119053837	118	0.07192341166231506	0.05974263197807968	22.360679774997894
03198	Images/03198/elife-03198-fig4-v4.jpg	1	63.29076439020011	21	0.01460436137071651	0.03119315994290232	13.038404810405298
28329	Images/28329/elife-28329-fig5-v2.jpg	1	10.946620550740638	20	0.00762086513994911	0.1443598563850585	12.440572931571166
08351	Images/08351/elife-08351-fig5-v1.jpg	1	8.231337104815164	4	1.9808743169398907e-4	0.01832896391726013	25.14911064067352
37059	Images/37059/elife-37059-fig2-v2.jpg	1	53.66589317768588	20	0.03073939393939393	0.05832917427757298	15.949659973956509
53972	Images/53972/elife-53972-fig5-v1.jpg	1	36.15545461694956	127	0.2937860082304527	0.04189998194586867	21.540659228538015
60533	Images/60533/elife-60533-fig7-v2.jpg	1	27.65526522486561	55	0.07613756613756614	0.1193984366303777	14.933034373659254
13546	Images/13546/elife-13546-fig2-v2.jpg	1	47.861350147924654	41	0.07224875621890547	0.18024940264895553	12
37663	Images/37663/elife-37663-fig4-v2.jpg	1	26.194495998050627	7	0.00696476964769647	0.02112352196486233	31.38470965295043
51271	Images/51271/elife-51271-fig1-v1.jpg	1	53.25816311351382	259	0.124120082815735	0.0855474830161514	12.529964086141668
46814	Images/46814/elife-46814-fig2-v1.jpg	1	71.00527645160187	108	0.14096491228070177	0.151386995691773	23.345235059857504
56491	Images/56491/elife-56491-fig1-v2.jpg	1	43.18130398776001	142	0.11033898305084744	0.05994823177308672	8.48528137423857
38242	Images/38242/elife-38242-fig10-v2.jpg	1	27.0017511703663	52	0.14196476964769647	0.034447034827876	21
16673	Images/16673/elife-16673-fig5-v2.jpg	1	113.68187937230546	229	0.1894	0.15066105070908503	11.180339887498947
18082	Images/18082/elife-18082-fig7-v2.jpg	0	NA	NA	NA	NA	NA
46267	Images/46267/elife-46267-fig4-v2.jpg	1	106.39242722285606	185	0.09574020084224166	0.0922004895340454	49.09175083453431
52648	Images/52648/elife-52648-fig1-v2.jpg	1	34.83436790376131	92	0.05693017127799736	0.0392270017370211	8.06225774829855
29107	Images/29107/elife-29107-fig3-v3.jpg	1	46.35355396196062	64	0.00816925734024179	0.01556919140756128	12.041594578792296
12620	Images/12620/elife-12620-fig5-v1.jpg	1	37.66089135773273	29	0.02207572684246112	0.02918546069817103	26.419689627245813
24336	Images/24336/elife-24336-fig5-v1.jpg	1	32.92428404213318	170	0.22036393713813068	0.08762346885120262	3.2393543323095373
39637	Images/39637/elife-39637-fig2-v2.jpg	1	71.66537422837754	107	0.09520833333333334	0.11391625775188464	16.401219466856727
03191	Images/03191/elife-03191-fig8-v2.jpg	1	15.674359365107016	9	0.00207729468599033	0.00938428630933987	42.61192682992183
34960	Images/34960/elife-34960-fig4-v2.jpg	1	19.526406780155725	22	0.01245005257623554	0.03207829505070419	16.278820596099706
51888	Images/51888/elife-51888-fig7-v2.jpg	0	NA	NA	NA	NA	NA
51031	Images/51031/elife-51031-fig2-v2.jpg	1	48.45881704956793	101	0.04280913978494623	0.04378124409043663	5.830951894845301
36428	Images/36428/elife-36428-fig5-v2.jpg	1	28.348894070843727	69	0.03529239766081871	0.04547075025393353	16.55294535724685
18882	Images/18882/elife-18882-fig4-v2.jpg	0	NA	NA	NA	NA	NA
05061	Images/05061/elife-05061-fig6-v1.jpg	1	14.908737675266028	17	0.04805486284289276	0.00989138531760489	25.80697580112788
22540	Images/22540/elife-22540-fig4-v1.jpg	0	NA	NA	NA	NA	NA
35103	Images/35103/elife-35103-fig5-v1.jpg	0	NA	NA	NA	NA	NA
48615	Images/48615/elife-48615-fig2-v2.jpg	1	123.69316837626172	135	0.03016339869281045	0.02395137002939705	5.192582403567252
19272	Images/19272/elife-19272-fig7-v2.jpg	1	39.1841037923817	133	0.04714285714285714	0.08027854767575503	3.1622776601683795
58046	Images/58046/elife-58046-fig7-v2.jpg	1	58.936140289628696	228	0.05317663817663817	0.05256994641773375	2
28671	Images/28671/elife-28671-fig10-v2.jpg	1	33.363847433378794	100	0.15252067601582164	0.14408428111458216	35.79105760996647
38795	Images/38795/elife-38795-fig8-v2.jpg	1	20.054367249537258	13	0.02651680290644868	0.04301449546034805	50.695167422546305
24125	Images/24125/elife-24125-fig8-v3.jpg	1	50.753077650173	55	0.22089147286821703	0.06251119586200378	19.479233492493684
03635	Images/03635/elife-03635-fig1-v2.jpg	1	29.67000324494764	66	0.09370206489675516	0.05558502701377581	15
34389	Images/34389/elife-34389-fig3-v2.jpg	1	19.66071595099989	89	0.1284673097534834	0.05926008053711536	14.142135623730953
54160	Images/54160/elife-54160-fig2-v1.jpg	1	26.029978661001188	137	0.11861236802413272	0.10963316064185044	8.48528137423857
38065	Images/38065/elife-38065-fig4-v2.jpg	1	46.19965560850605	118	0.02647717484926787	0.05164969462332598	17.46424919657298
00160	Images/00160/elife-00160-fig1-v1.jpg	1	39.189807216206184	140	0.02548865619546247	0.03553883489918953	10.41010261769495
22537	Images/22537/elife-22537-fig7-v1.jpg	1	19.7074950246309	30	0.00822222222222222	0.01827881276966936	7.810249675906654
55199	Images/55199/elife-55199-fig5-v1.jpg	1	95.18732234195969	63	0.0401437908496732	0.04462812343500195	11.40175425099138
00947	Images/00947/elife-00947-fig7-v1.jpg	1	86.04271824745666	366	0.11614533965244864	0.2017474663737346	4
08928	Images/08928/elife-08928-fig5-v1.jpg	0	NA	NA	NA	NA	NA
44941	Images/44941/elife-44941-fig4-v1.jpg	1	50.95524720072788	220	0.32619230769230767	0.05715163326297771	20.23610257373664
52676	Images/52676/elife-52676-fig6-v2.jpg	1	120.88729275703706	61	0.0337007874015748	0.06002454770884731	1
51529	Images/51529/elife-51529-fig5-v2.jpg	1	42.74844886478052	55	0.03351851851851852	0.05411635259185336	10.385164807134505
26338	Images/26338/elife-26338-fig6-v2.jpg	1	23.193980589110954	23	0.1991	0.03532107927553692	28.16025568065745
10774	Images/10774/elife-10774-fig2-v4.jpg	1	21.822933225167073	122	0.08423664122137405	0.01587423022853411	14.866068747318506
47246	Images/47246/elife-47246-fig6-v2.jpg	1	54.95595755589766	144	0.04842276422764227	0.11319158633940384	6.708203932499369
29330	Images/29330/elife-29330-fig7-v1.jpg	1	19.39812511424057	25	0.0181453634085213	0.08554129509815903	13.152946437965904
26759	Images/26759/elife-26759-fig1-v2.jpg	1	126.76842106480376	199	0.06794380587484036	0.06669862434536199	11.04536101718726
39497	Images/39497/elife-39497-fig7-v2.jpg	1	9.972729938300352	8	0.00225396825396825	0.01146139289722432	21.02379604162864
13253	Images/13253/elife-13253-fig1-v2.jpg	1	19.575192408974157	82	0.07328205128205129	0.04785848336519059	3.605551275463989
48160	Images/48160/elife-48160-fig5-v1.jpg	1	66.81664975537923	195	0.03771069182389937	0.03996183857594684	3.605551275463989
13463	Images/13463/elife-13463-fig6-v2.jpg	1	71.19966702718513	23	0.01697375767727526	0.08345026958946394	12.681591040231808
59079	Images/59079/elife-59079-fig3-v2.jpg	1	37.84579545405235	101	0.17911283376399656	0.06326742150074295	24.020824298928627
50279	Images/50279/elife-50279-fig6-v2.jpg	1	32.318145823977765	44	0.01985858585858586	0.03856774722400181	15.620499351813308
19510	Images/19510/elife-19510-fig5-v2.jpg	1	20.098710189112698	128	0.03017857142857143	0.0522642862886867	6.324555320336759
47163	Images/47163/elife-47163-fig3-v2.jpg	1	104.30340583109886	149	0.05082278481012658	0.04185975990812006	9.34166020071207
36068	Images/36068/elife-36068-fig5-v1.jpg	1	37.062883914533984	47	0.05928853754940711	0.11640156235157365	22.825424421026653
08752	Images/08752/elife-08752-fig7-v1.jpg	0	NA	NA	NA	NA	NA
40232	Images/40232/elife-40232-fig2-v2.jpg	1	96.88325141613024	99	0.09840947546531303	0.06027686610567815	8.54400374531753
38771	Images/38771/elife-38771-fig6-v1.jpg	1	61.6303238132575	74	0.01495689655172413	0.0260525760128372	6
01630	Images/01630/elife-01630-fig11-v1.jpg	1	21.98673797719261	13	0.01231601731601731	0.01198730361075352	26.77643897353061
01102	Images/01102/elife-01102-fig8-v1.jpg	0	NA	NA	NA	NA	NA
47060	Images/47060/elife-47060-fig4-v1.jpg	1	52.68813032332214	130	0.02680628272251309	0.02910016438771479	12.501612379863412
19671	Images/19671/elife-19671-fig4-v1.jpg	1	18.297055434247326	10	0.01704713231118682	0.04147657706506987	41.97618372363071
27445	Images/27445/elife-27445-fig4-v2.jpg	1	41.52951509543886	102	0.03801399825021872	0.04217592739324886	19.026297590440446
55979	Images/55979/elife-55979-fig11-v3.jpg	1	79.97696878556202	47	0.01707602339181286	0.08425967236706083	7
20198	Images/20198/elife-20198-fig5-v2.jpg	1	30.04212337510264	14	0.02951971326164874	0.04205062238134599	28.380477486403812
36310	Images/36310/elife-36310-fig3-v2.jpg	1	22.25999164526927	11	0.0018595041322314	0.25098664617303423	28.311784290599174
39518	Images/39518/elife-39518-fig2-v2.jpg	1	69.38071698689524	168	0.07768083519761372	0.07314208019179674	13.45362404707371
42747	Images/42747/elife-42747-fig3-v1.jpg	1	85.9502073438672	126	0.06187590187590187	0.06044730934509748	10.04987562112089
13253	Images/13253/elife-13253-fig7-v2.jpg	1	27.76134156324923	87	0.0660952380952381	0.09320102864225673	8
03848	Images/03848/elife-03848-fig5-v2.jpg	1	74.61758290280164	143	0.2714093137254902	0.02785990816534889	19.697715603592208
09696	Images/09696/elife-09696-fig8-v2.jpg	1	44.13984103129425	46	0.03333333333333333	0.0401364618038148	16.76305461424021
40843	Images/40843/elife-40843-fig5-v2.jpg	1	31.332822019258828	82	0.04202380952380952	0.17377005575469623	20.615528128088304
26580	Images/26580/elife-26580-fig4-v1.jpg	0	NA	NA	NA	NA	NA
06807	Images/06807/elife-06807-fig6-v1.jpg	1	59.14783789763578	158	0.10293023255813952	0.04086217831035565	20.32144816309065
56893	Images/56893/elife-56893-fig7-v2.jpg	1	40.826070999703035	20	0.00349801249290176	0.00686630088842505	22.62741699796952
07864	Images/07864/elife-07864-fig5-v2.jpg	1	17.746567169354407	115	0.06614207650273224	0.07100724161000545	14.317821063276352
38293	Images/38293/elife-38293-fig5-v2.jpg	1	19.132103058866115	7	0.00179924242424242	0.06631712480576256	54.032310325772315
13768	Images/13768/elife-13768-fig6-v1.jpg	1	61.446474789473626	63	0.07645390070921985	0.07946092136569372	21.470910553583888
09269	Images/09269/elife-09269-fig4-v1.jpg	1	42.73569478051841	36	0.01219945355191256	0.044720445550282	1.4142135623730951
